league_id,gameid,League,Code,Week Day,Date,Round,Time,Home Team,Home Team Code,Away Team,Away Team Code,Venue,Home Score,Away Score
1,1_741747,לאומית,741747,יום שלישי,03/02/2026,19,19:00,הפועל מגדל העמק/יזרעאל,2267,מכבי פתח תקווה,42,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741744,לאומית,741744,יום שלישי,03/02/2026,19,19:00,מכבי מעלה אדומים,3745,הפועל נהריה,26,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741745,לאומית,741745,יום שלישי,03/02/2026,19,19:00,הפועל חיפה,4153,מ.כ עוטף דרום,12645,"היכל הספורט רוממה, חיפה",,
1,1_741748,לאומית,741748,יום שלישי,03/02/2026,19,19:00,מכבי אשדוד,7261,מכבי רחובות,75,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741746,לאומית,741746,יום שלישי,03/02/2026,19,19:30,מ.ס צפת,4818,מכבי חיפה,69,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741757,לאומית,741757,יום שלישי,10/02/2026,20,18:30,מכבי רחובות,75,הפועל מגדל העמק/יזרעאל,2267,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741754,לאומית,741754,יום שלישי,10/02/2026,20,19:00,הפועל נהריה,26,הפועל אילת,1278,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741759,לאומית,741759,יום שלישי,10/02/2026,20,19:00,מכבי חיפה,69,א.ס. עירוני אשקלון,920,"היכל הספורט רוממה, חיפה",,
1,1_741752,לאומית,741752,יום שלישי,10/02/2026,20,19:00,"א.ס רמה""ש",585,הפועל חיפה,4153,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741755,לאומית,741755,יום שלישי,10/02/2026,20,19:00,מכבי קרית גת,3043,אליצור יבנה,168,"רח' אבני החושן, קרית גת",,
1,1_741756,לאומית,741756,יום שלישי,10/02/2026,20,19:00,אליצור שומרון,4083,מכבי אשדוד,7261,"ישיבת אמית, ברוכין",,
1,1_741758,לאומית,741758,יום שלישי,10/02/2026,20,19:30,מכבי פתח תקווה,42,מ.ס צפת,4818,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741753,לאומית,741753,יום שלישי,10/02/2026,20,19:30,מ.כ עוטף דרום,12645,מכבי מעלה אדומים,3745,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741767,לאומית,741767,יום שלישי,17/02/2026,21,19:00,מכבי חיפה,69,"א.ס רמה""ש",585,"היכל הספורט רוממה, חיפה",,
1,1_741760,לאומית,741760,יום שלישי,17/02/2026,21,19:00,אליצור יבנה,168,הפועל נהריה,26,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741763,לאומית,741763,יום שלישי,17/02/2026,21,19:00,א.ס. עירוני אשקלון,920,מכבי פתח תקווה,42,"שד' בן גוריון 37, אשקלון",,
1,1_741761,לאומית,741761,יום שלישי,17/02/2026,21,19:00,הפועל אילת,1278,מ.כ עוטף דרום,12645,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741765,לאומית,741765,יום שלישי,17/02/2026,21,19:00,הפועל מגדל העמק/יזרעאל,2267,אליצור שומרון,4083,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741762,לאומית,741762,יום שלישי,17/02/2026,21,19:00,מכבי מעלה אדומים,3745,הפועל חיפה,4153,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741766,לאומית,741766,יום שלישי,17/02/2026,21,19:00,מכבי אשדוד,7261,מכבי קרית גת,3043,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741764,לאומית,741764,יום שלישי,17/02/2026,21,19:30,מ.ס צפת,4818,מכבי רחובות,75,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741774,לאומית,741774,יום שלישי,24/02/2026,22,18:30,מכבי רחובות,75,א.ס. עירוני אשקלון,920,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741771,לאומית,741771,יום שלישי,24/02/2026,22,19:00,הפועל נהריה,26,מכבי אשדוד,7261,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741768,לאומית,741768,יום שלישי,24/02/2026,22,19:00,"א.ס רמה""ש",585,מכבי מעלה אדומים,3745,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741772,לאומית,741772,יום שלישי,24/02/2026,22,19:00,מכבי קרית גת,3043,הפועל מגדל העמק/יזרעאל,2267,"רח' אבני החושן, קרית גת",,
1,1_741773,לאומית,741773,יום שלישי,24/02/2026,22,19:00,אליצור שומרון,4083,מ.ס צפת,4818,"ישיבת אמית, ברוכין",,
1,1_741769,לאומית,741769,יום שלישי,24/02/2026,22,19:00,הפועל חיפה,4153,הפועל אילת,1278,"היכל הספורט רוממה, חיפה",,
1,1_741775,לאומית,741775,יום שלישי,24/02/2026,22,19:30,מכבי פתח תקווה,42,מכבי חיפה,69,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741770,לאומית,741770,יום שלישי,24/02/2026,22,19:30,מ.כ עוטף דרום,12645,אליצור יבנה,168,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741780,לאומית,741780,יום שלישי,10/03/2026,23,19:00,מכבי חיפה,69,מכבי רחובות,75,"היכל הספורט רוממה, חיפה",,
1,1_741778,לאומית,741778,יום שלישי,10/03/2026,23,19:00,אליצור יבנה,168,הפועל חיפה,4153,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741781,לאומית,741781,יום שלישי,10/03/2026,23,19:00,א.ס. עירוני אשקלון,920,אליצור שומרון,4083,"שד' בן גוריון 37, אשקלון",,
1,1_741779,לאומית,741779,יום שלישי,10/03/2026,23,19:00,הפועל אילת,1278,מכבי מעלה אדומים,3745,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741776,לאומית,741776,יום שלישי,10/03/2026,23,19:00,הפועל מגדל העמק/יזרעאל,2267,הפועל נהריה,26,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741777,לאומית,741777,יום שלישי,10/03/2026,23,19:00,מכבי אשדוד,7261,מ.כ עוטף דרום,12645,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741783,לאומית,741783,יום שלישי,10/03/2026,23,19:30,מכבי פתח תקווה,42,"א.ס רמה""ש",585,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741782,לאומית,741782,יום שלישי,10/03/2026,23,19:30,מ.ס צפת,4818,מכבי קרית גת,3043,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741791,לאומית,741791,יום שלישי,17/03/2026,24,18:30,מכבי רחובות,75,מכבי פתח תקווה,42,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741788,לאומית,741788,יום שלישי,17/03/2026,24,19:00,הפועל נהריה,26,מ.ס צפת,4818,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741784,לאומית,741784,יום שלישי,17/03/2026,24,19:00,"א.ס רמה""ש",585,הפועל אילת,1278,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741789,לאומית,741789,יום שלישי,17/03/2026,24,19:00,מכבי קרית גת,3043,א.ס. עירוני אשקלון,920,"רח' אבני החושן, קרית גת",,
1,1_741785,לאומית,741785,יום שלישי,17/03/2026,24,19:00,מכבי מעלה אדומים,3745,אליצור יבנה,168,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741790,לאומית,741790,יום שלישי,17/03/2026,24,19:00,אליצור שומרון,4083,מכבי חיפה,69,"ישיבת אמית, ברוכין",,
1,1_741786,לאומית,741786,יום שלישי,17/03/2026,24,19:00,הפועל חיפה,4153,מכבי אשדוד,7261,"היכל הספורט רוממה, חיפה",,
1,1_741787,לאומית,741787,יום שלישי,17/03/2026,24,19:30,מ.כ עוטף דרום,12645,הפועל מגדל העמק/יזרעאל,2267,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741799,לאומית,741799,שבת,21/03/2026,25,18:30,מכבי רחובות,75,"א.ס רמה""ש",585,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741798,לאומית,741798,שבת,21/03/2026,25,19:00,מכבי חיפה,69,מכבי קרית גת,3043,"היכל הספורט רוממה, חיפה",,
1,1_741796,לאומית,741796,שבת,21/03/2026,25,19:00,אליצור יבנה,168,הפועל אילת,1278,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741792,לאומית,741792,שבת,21/03/2026,25,19:00,א.ס. עירוני אשקלון,920,הפועל נהריה,26,"שד' בן גוריון 37, אשקלון",,
1,1_741794,לאומית,741794,שבת,21/03/2026,25,19:00,הפועל מגדל העמק/יזרעאל,2267,הפועל חיפה,4153,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741795,לאומית,741795,שבת,21/03/2026,25,19:00,מכבי אשדוד,7261,מכבי מעלה אדומים,3745,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741797,לאומית,741797,שבת,21/03/2026,25,19:30,מכבי פתח תקווה,42,אליצור שומרון,4083,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741793,לאומית,741793,שבת,21/03/2026,25,19:30,מ.ס צפת,4818,מ.כ עוטף דרום,12645,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741805,לאומית,741805,יום שלישי,24/03/2026,26,19:00,הפועל נהריה,26,מכבי חיפה,69,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741800,לאומית,741800,יום שלישי,24/03/2026,26,19:00,"א.ס רמה""ש",585,אליצור יבנה,168,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741801,לאומית,741801,יום שלישי,24/03/2026,26,19:00,הפועל אילת,1278,מכבי אשדוד,7261,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741806,לאומית,741806,יום שלישי,24/03/2026,26,19:00,מכבי קרית גת,3043,מכבי פתח תקווה,42,"רח' אבני החושן, קרית גת",,
1,1_741802,לאומית,741802,יום שלישי,24/03/2026,26,19:00,מכבי מעלה אדומים,3745,הפועל מגדל העמק/יזרעאל,2267,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741807,לאומית,741807,יום שלישי,24/03/2026,26,19:00,אליצור שומרון,4083,מכבי רחובות,75,"ישיבת אמית, ברוכין",,
1,1_741803,לאומית,741803,יום שלישי,24/03/2026,26,19:00,הפועל חיפה,4153,מ.ס צפת,4818,"היכל הספורט רוממה, חיפה",,
1,1_741804,לאומית,741804,יום שלישי,24/03/2026,26,19:30,מ.כ עוטף דרום,12645,א.ס. עירוני אשקלון,920,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741814,לאומית,741814,יום שלישי,31/03/2026,27,18:30,מכבי רחובות,75,מכבי קרית גת,3043,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741809,לאומית,741809,יום שלישי,31/03/2026,27,19:00,מכבי חיפה,69,מ.כ עוטף דרום,12645,"היכל הספורט רוממה, חיפה",,
1,1_741810,לאומית,741810,יום שלישי,31/03/2026,27,19:00,א.ס. עירוני אשקלון,920,הפועל חיפה,4153,"שד' בן גוריון 37, אשקלון",,
1,1_741812,לאומית,741812,יום שלישי,31/03/2026,27,19:00,הפועל מגדל העמק/יזרעאל,2267,הפועל אילת,1278,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741815,לאומית,741815,יום שלישי,31/03/2026,27,19:00,אליצור שומרון,4083,"א.ס רמה""ש",585,"ישיבת אמית, ברוכין",,
1,1_741813,לאומית,741813,יום שלישי,31/03/2026,27,19:00,מכבי אשדוד,7261,אליצור יבנה,168,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741808,לאומית,741808,יום שלישי,31/03/2026,27,19:30,מכבי פתח תקווה,42,הפועל נהריה,26,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741811,לאומית,741811,יום שלישי,31/03/2026,27,19:30,מ.ס צפת,4818,מכבי מעלה אדומים,3745,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741822,לאומית,741822,יום ראשון,05/04/2026,28,19:00,הפועל נהריה,26,מכבי רחובות,75,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741817,לאומית,741817,יום ראשון,05/04/2026,28,19:00,אליצור יבנה,168,הפועל מגדל העמק/יזרעאל,2267,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741816,לאומית,741816,יום ראשון,05/04/2026,28,19:00,"א.ס רמה""ש",585,מכבי אשדוד,7261,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741818,לאומית,741818,יום ראשון,05/04/2026,28,19:00,הפועל אילת,1278,מ.ס צפת,4818,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741823,לאומית,741823,יום ראשון,05/04/2026,28,19:00,מכבי קרית גת,3043,אליצור שומרון,4083,"רח' אבני החושן, קרית גת",,
1,1_741819,לאומית,741819,יום ראשון,05/04/2026,28,19:00,מכבי מעלה אדומים,3745,א.ס. עירוני אשקלון,920,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741820,לאומית,741820,יום ראשון,05/04/2026,28,19:00,הפועל חיפה,4153,מכבי חיפה,69,"היכל הספורט רוממה, חיפה",,
1,1_741821,לאומית,741821,יום ראשון,05/04/2026,28,19:30,מ.כ עוטף דרום,12645,מכבי פתח תקווה,42,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741825,לאומית,741825,יום שלישי,14/04/2026,29,18:30,מכבי רחובות,75,מ.כ עוטף דרום,12645,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741827,לאומית,741827,יום שלישי,14/04/2026,29,19:00,מכבי חיפה,69,מכבי מעלה אדומים,3745,"היכל הספורט רוממה, חיפה",,
1,1_741828,לאומית,741828,יום שלישי,14/04/2026,29,19:00,א.ס. עירוני אשקלון,920,הפועל אילת,1278,"שד' בן גוריון 37, אשקלון",,
1,1_741830,לאומית,741830,יום שלישי,14/04/2026,29,19:00,הפועל מגדל העמק/יזרעאל,2267,מכבי אשדוד,7261,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741831,לאומית,741831,יום שלישי,14/04/2026,29,19:00,מכבי קרית גת,3043,"א.ס רמה""ש",585,"רח' אבני החושן, קרית גת",,
1,1_741824,לאומית,741824,יום שלישי,14/04/2026,29,19:00,אליצור שומרון,4083,הפועל נהריה,26,"ישיבת אמית, ברוכין",,
1,1_741826,לאומית,741826,יום שלישי,14/04/2026,29,19:30,מכבי פתח תקווה,42,הפועל חיפה,4153,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741829,לאומית,741829,יום שלישי,14/04/2026,29,19:30,מ.ס צפת,4818,אליצור יבנה,168,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741839,לאומית,741839,יום שישי,17/04/2026,30,19:00,הפועל נהריה,26,מכבי קרית גת,3043,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741834,לאומית,741834,יום שישי,17/04/2026,30,19:00,אליצור יבנה,168,א.ס. עירוני אשקלון,920,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741832,לאומית,741832,יום שישי,17/04/2026,30,19:00,"א.ס רמה""ש",585,הפועל מגדל העמק/יזרעאל,2267,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741835,לאומית,741835,יום שישי,17/04/2026,30,19:00,הפועל אילת,1278,מכבי חיפה,69,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741836,לאומית,741836,יום שישי,17/04/2026,30,19:00,מכבי מעלה אדומים,3745,מכבי פתח תקווה,42,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741837,לאומית,741837,יום שישי,17/04/2026,30,19:00,הפועל חיפה,4153,מכבי רחובות,75,"היכל הספורט רוממה, חיפה",,
1,1_741833,לאומית,741833,יום שישי,17/04/2026,30,19:00,מכבי אשדוד,7261,מ.ס צפת,4818,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741838,לאומית,741838,יום שישי,17/04/2026,30,19:30,מ.כ עוטף דרום,12645,אליצור שומרון,4083,"מועצה אזורית אשכול, קיבוץ מגן",,
